ISO3,crop_kcals_baseline_domestic_supply,crop_kcals_baseline_domestic_supply_month_1,crop_kcals_baseline_domestic_supply_month_2,crop_kcals_baseline_domestic_supply_month_3,crop_kcals_baseline_domestic_supply_month_4,crop_kcals_baseline_domestic_supply_month_5,crop_kcals_baseline_domestic_supply_month_6,crop_kcals_baseline_domestic_supply_month_7,crop_kcals_baseline_domestic_supply_month_8,crop_kcals_baseline_domestic_supply_month_9,crop_kcals_baseline_domestic_supply_month_10,crop_kcals_baseline_domestic_supply_month_11,crop_kcals_baseline_domestic_supply_month_12,crop_kcals_baseline_domestic_supply_month_13,crop_kcals_baseline_domestic_supply_month_14,crop_kcals_baseline_domestic_supply_month_15,crop_kcals_baseline_domestic_supply_month_16,crop_kcals_baseline_domestic_supply_month_17,crop_kcals_baseline_domestic_supply_month_18,crop_kcals_baseline_domestic_supply_month_19,crop_kcals_baseline_domestic_supply_month_20,crop_kcals_baseline_domestic_supply_month_21,crop_kcals_baseline_domestic_supply_month_22,crop_kcals_baseline_domestic_supply_month_23,crop_kcals_baseline_domestic_supply_month_24,crop_kcals_baseline_domestic_supply_month_25,crop_kcals_baseline_domestic_supply_month_26,crop_kcals_baseline_domestic_supply_month_27,crop_kcals_baseline_domestic_supply_month_28,crop_kcals_baseline_domestic_supply_month_29,crop_kcals_baseline_domestic_supply_month_30,crop_kcals_baseline_domestic_supply_month_31,crop_kcals_baseline_domestic_supply_month_32,crop_kcals_baseline_domestic_supply_month_33,crop_kcals_baseline_domestic_supply_month_34,crop_kcals_baseline_domestic_supply_month_35,crop_kcals_baseline_domestic_supply_month_36,crop_kcals_baseline_domestic_supply_month_37,crop_kcals_baseline_domestic_supply_month_38,crop_kcals_baseline_domestic_supply_month_39,crop_kcals_baseline_domestic_supply_month_40,crop_kcals_baseline_domestic_supply_month_41,crop_kcals_baseline_domestic_supply_month_42,crop_kcals_baseline_domestic_supply_month_43,crop_kcals_baseline_domestic_supply_month_44,crop_kcals_baseline_domestic_supply_month_45,crop_kcals_baseline_domestic_supply_month_46,crop_kcals_baseline_domestic_supply_month_47,crop_kcals_baseline_domestic_supply_month_48,crop_kcals_baseline_domestic_supply_month_49,crop_kcals_baseline_domestic_supply_month_50,crop_kcals_baseline_domestic_supply_month_51,crop_kcals_baseline_domestic_supply_month_52,crop_kcals_baseline_domestic_supply_month_53,crop_kcals_baseline_domestic_supply_month_54,crop_kcals_baseline_domestic_supply_month_55,crop_kcals_baseline_domestic_supply_month_56,crop_kcals_baseline_domestic_supply_month_57,crop_kcals_baseline_domestic_supply_month_58,crop_kcals_baseline_domestic_supply_month_59,crop_kcals_baseline_domestic_supply_month_60,crop_kcals_baseline_domestic_supply_month_61,crop_kcals_baseline_domestic_supply_month_62,crop_kcals_baseline_domestic_supply_month_63,crop_kcals_baseline_domestic_supply_month_64,crop_kcals_baseline_domestic_supply_month_65,crop_kcals_baseline_domestic_supply_month_66,crop_kcals_baseline_domestic_supply_month_67,crop_kcals_baseline_domestic_supply_month_68,crop_kcals_baseline_domestic_supply_month_69,crop_kcals_baseline_domestic_supply_month_70,crop_kcals_baseline_domestic_supply_month_71,crop_kcals_baseline_domestic_supply_month_72,crop_kcals_baseline_domestic_supply_month_73,crop_kcals_baseline_domestic_supply_month_74,crop_kcals_baseline_domestic_supply_month_75,crop_kcals_baseline_domestic_supply_month_76,crop_kcals_baseline_domestic_supply_month_77,crop_kcals_baseline_domestic_supply_month_78,crop_kcals_baseline_domestic_supply_month_79,crop_kcals_baseline_domestic_supply_month_80,crop_kcals_baseline_domestic_supply_month_81,crop_kcals_baseline_domestic_supply_month_82,crop_kcals_baseline_domestic_supply_month_83,crop_kcals_baseline_domestic_supply_month_84,crop_kcals_baseline_domestic_supply_month_85,crop_kcals_baseline_domestic_supply_month_86,crop_kcals_baseline_domestic_supply_month_87,crop_kcals_baseline_domestic_supply_month_88,crop_kcals_baseline_domestic_supply_month_89,crop_kcals_baseline_domestic_supply_month_90,crop_kcals_baseline_domestic_supply_month_91,crop_kcals_baseline_domestic_supply_month_92,crop_kcals_baseline_domestic_supply_month_93,crop_kcals_baseline_domestic_supply_month_94,crop_kcals_baseline_domestic_supply_month_95,crop_kcals_baseline_domestic_supply_month_96,crop_kcals_baseline_domestic_supply_month_97,crop_kcals_baseline_domestic_supply_month_98,crop_kcals_baseline_domestic_supply_month_99,crop_kcals_baseline_domestic_supply_month_100,crop_kcals_baseline_domestic_supply_month_101,crop_kcals_baseline_domestic_supply_month_102,crop_kcals_baseline_domestic_supply_month_103,crop_kcals_baseline_domestic_supply_month_104,crop_kcals_baseline_domestic_supply_month_105,crop_kcals_baseline_domestic_supply_month_106,crop_kcals_baseline_domestic_supply_month_107,crop_kcals_baseline_domestic_supply_month_108,crop_kcals_baseline_domestic_supply_month_109,crop_kcals_baseline_domestic_supply_month_110,crop_kcals_baseline_domestic_supply_month_111,crop_kcals_baseline_domestic_supply_month_112,crop_kcals_baseline_domestic_supply_month_113,crop_kcals_baseline_domestic_supply_month_114,crop_kcals_baseline_domestic_supply_month_115,crop_kcals_baseline_domestic_supply_month_116
PRK,412286.67667385825,0.0,0.0,0.25781182634564864,0.25781182634564864,0.25781182634564864,3.2461642915489737,40.94876838902559,40.94876838902559,3.830656386188121,3.5511033754361128,0.0,0.0,0.0,0.0,0.02411766111359918,0.02411766111359918,0.02411766111359918,0.3036706710175567,3.830656386188121,3.830656386188121,3.9536575766120614,3.665128205246485,0.0,0.0,0.0,0.0,0.024892071744087977,0.024892071744087977,0.024892071744087977,0.3134214422343833,3.9536575766120614,3.9536575766120614,6.438802494746099,5.968912626906771,0.0,0.0,0.0,0.0,0.04053844586676986,0.04053844586676986,0.04053844586676986,0.510428312280642,6.438802494746099,6.438802494746099,9.318396564671277,8.638360155133839,0.0,0.0,0.0,0.0,0.05866825624955229,0.05866825624955229,0.05866825624955229,0.7387046637240345,9.318396564671277,9.318396564671277,33.00155849794163,30.593176198011943,0.0,0.0,0.0,0.0,0.20777650716565427,0.20777650716565427,0.20777650716565427,2.6161587997892877,33.00155849794163,33.00155849794163,100.48405372112182,93.15094500074949,0.0,0.0,0.0,0.0,0.632643628309944,0.632643628309944,0.632643628309944,7.9657523264366095,100.48405372112182,100.48405372112182,1002.3825495573061,929.2308409717015,0.0,0.0,0.0,0.0,6.31096089003829,6.31096089003829,6.31096089003829,79.4626692537303,1002.3825495573061,1002.3825495573061,4247.641834853478,3937.658128716083,0.0,0.0,0.0,0.0,26.742985007559973,26.742985007559973,26.742985007559973,336.7266902045899,4247.641834853478,4247.641834853478,35044.41586705586,32486.95025854962,0.0,0.0,0.0,0.0,220.63825637118487,220.63825637118487,220.63825637118487,2778.103857119108,35044.41586705586,35044.41586705586
PRT,478728.7291914761,0.0,0.0,16419.25576672084,16419.25576672084,16597.163910843297,24376.41358537174,7957.157820601018,7957.157820601018,4432.017523452578,0.0,0.0,0.0,0.0,0.0,9354.427779864964,9354.427779864964,9455.78614283148,13887.803665173034,4533.375886419095,4533.375886419095,3083.845811260227,0.0,0.0,0.0,0.0,0.0,6508.912199246077,6508.912199246077,6579.438446359602,9663.284256846766,3154.3720583737518,3154.3720583737518,5498.296798793097,0.0,0.0,0.0,0.0,0.0,11604.96772506118,11604.96772506118,11730.711443284472,17229.008240699248,5624.040517016389,5624.040517016389,7312.45251456446,0.0,0.0,0.0,0.0,0.0,15434.011390798398,15434.011390798398,15601.244081604473,22913.696594335837,7479.685205370534,7479.685205370534,11794.407842968098,0.0,0.0,0.0,0.0,0.0,24893.84028594049,24893.84028594049,25163.573396154236,36957.981236165695,12064.140953181846,12064.140953181846,17524.229899135215,0.0,0.0,0.0,0.0,0.0,36987.4762727717,36987.4762727717,37388.2479857503,54912.477880492515,17925.00161211381,17925.00161211381,23264.670274013624,0.0,0.0,0.0,0.0,0.0,49103.52379001831,49103.52379001831,49635.576942211825,72900.24721039343,23796.723426207136,23796.723426207136,25745.378271337515,0.0,0.0,0.0,0.0,0.0,54339.424523962705,54339.424523962705,54928.21041700757,80673.5886818912,26334.16416438238,26334.16416438238,28208.879705688152,0.0,0.0,0.0,0.0,0.0,59539.00826461426,59539.00826461426,60184.1333917055,88393.01309032222,28854.0048327794,28854.0048327794
PRY,910506.0462236824,1992.571950671785,60286.709369076416,60286.709369076416,60286.709369076416,72826.4665983315,14532.329182878522,14532.329182878522,14532.329182878522,36816.0435403939,36816.0435403939,36816.0435403939,36816.0435403939,428.61640276712023,12968.100095822689,12968.100095822689,12968.100095822689,15665.491090092299,3126.0073976716526,3126.0073976716526,3126.0073976716526,19800.596554553722,19800.596554553722,19800.596554553722,19800.596554553722,230.52070922678644,6974.571229923835,6974.571229923835,6974.571229923835,8425.296122967235,1681.2456026116633,1681.2456026116633,1681.2456026116633,21424.132343783083,21424.132343783083,21424.132343783083,21424.132343783083,249.42209033200126,7546.446222432918,7546.446222432918,7546.446222432918,9116.122268169758,1819.0981364383163,1819.0981364383163,1819.0981364383163,24353.067570851817,24353.067570851817,24353.067570851817,24353.067570851817,283.5210743683144,8578.135712834965,8578.135712834965,8578.135712834965,10362.405254899728,2067.7906168530653,2067.7906168530653,2067.7906168530653,30260.842568163367,30260.842568163367,30260.842568163367,30260.842568163367,352.30003658697206,10659.093092860789,10659.093092860789,10659.093092860789,12876.205970099118,2569.412914347174,2569.412914347174,2569.412914347174,55222.2195476053,55222.2195476053,55222.2195476053,55222.2195476053,642.9031155762669,19451.49999133177,19451.49999133177,19451.49999133177,23497.45124972427,4688.854374921119,4688.854374921119,4688.854374921119,63986.64217470916,63986.64217470916,63986.64217470916,63986.64217470916,744.9394817229542,22538.684245274555,22538.684245274555,22538.684245274555,27226.776059546835,5433.031297098736,5433.031297098736,5433.031297098736,83748.39218134906,83748.39218134906,83748.39218134906,83748.39218134906,975.0079351931306,29499.57214930893,29499.57214930893,29499.57214930893,35635.54269722168,7110.978484550189,7110.978484550189,7110.978484550189,108660.73449975059,108660.73449975059,108660.73449975059,108660.73449975059,1265.0401472992694,38274.7070562407,38274.7070562407,38274.7070562407,46235.923376206316,9226.256469138822,9226.256469138822,9226.256469138822
QAT,53627.144540377696,4789.002567209292,4789.002567209292,4789.002567209292,4789.002567209292,0.0,0.0,0.0,0.0,2328.1524203983363,2328.1524203983363,2328.1524203983363,2328.1524203983363,2623.2703317552778,2623.2703317552778,2623.2703317552778,2623.2703317552778,0.0,0.0,0.0,0.0,2304.748775863375,2304.748775863375,2304.748775863375,2304.748775863375,2596.9000280648493,2596.9000280648493,2596.9000280648493,2596.9000280648493,0.0,0.0,0.0,0.0,2361.4032977146785,2361.4032977146785,2361.4032977146785,2361.4032977146785,2660.7361089975902,2660.7361089975902,2660.7361089975902,2660.7361089975902,0.0,0.0,0.0,0.0,2255.9497035823333,2255.9497035823333,2255.9497035823333,2255.9497035823333,2541.9151579118306,2541.9151579118306,2541.9151579118306,2541.9151579118306,0.0,0.0,0.0,0.0,2391.3836760009035,2391.3836760009035,2391.3836760009035,2391.3836760009035,2694.516816911722,2694.516816911722,2694.516816911722,2694.516816911722,0.0,0.0,0.0,0.0,2935.1811160837397,2935.1811160837397,2935.1811160837397,2935.1811160837397,3307.246326610103,3307.246326610103,3307.246326610103,3307.246326610103,0.0,0.0,0.0,0.0,2816.550034620787,2816.550034620787,2816.550034620787,2816.550034620787,3173.5775024819295,3173.5775024819295,3173.5775024819295,3173.5775024819295,0.0,0.0,0.0,0.0,4847.493653398438,4847.493653398438,4847.493653398438,4847.493653398438,5461.964677620388,5461.964677620388,5461.964677620388,5461.964677620388,0.0,0.0,0.0,0.0,4331.041413702327,4331.041413702327,4331.041413702327,4331.041413702327,4880.046661302721,4880.046661302721,4880.046661302721,4880.046661302721,0.0,0.0,0.0,0.0
ROU,1165021.6994064213,0.0,0.0,1289.0041147010993,2046.1284116690172,2046.1284116690172,3581.1979215874803,2292.1938077370105,1535.0695111093437,900.9219368411223,274.29441475675566,274.29441475675566,274.29441475675566,0.0,0.0,526.1816801683594,835.2458097016049,835.2458097016049,1461.873331438738,935.6916516176121,626.62752222326,557.9228930079222,169.8650317624487,169.8650317624487,169.8650317624487,0.0,0.0,325.85376517374254,517.2509842033556,517.2509842033556,905.3088452337944,579.4550802750866,388.0578613314874,667.0134096947164,203.0786967943317,203.0786967943317,203.0786967943317,0.0,0.0,389.5678662666262,618.3889332473208,618.3889332473208,1082.3236458906251,692.7557798810793,463.93471300321687,1893.4900723367048,576.4914028627045,576.4914028627045,576.4914028627045,0.0,0.0,1105.8891418912547,1755.4569202478244,1755.4569202478244,3072.4555889920352,1966.5664478305703,1316.998669765916,34513.8162180385,10508.065830589927,10508.065830589927,10508.065830589927,0.0,0.0,20157.72628459383,31997.800468712183,31997.800468712183,56003.550842858436,35845.82457156693,24005.750392769503,45495.925580857926,13851.675456781619,13851.675456781619,13851.675456781619,0.0,0.0,26571.805596040376,42179.32724909216,42179.32724909216,73823.57735563342,47251.771777128095,31644.25013109032,38573.28217570362,11744.009582816587,11744.009582816587,11744.009582816587,0.0,0.0,22528.649369983388,35761.336233702714,35761.336233702714,62590.60881172283,40061.95945660637,26829.272598833802,98339.21830132506,29940.3280445991,29940.3280445991,29940.3280445991,0.0,0.0,57434.82647749027,91170.4073979032,91170.4073979032,159569.29761672724,102134.4711771389,68398.89027188672,41685.39702883041,12691.523110223077,12691.523110223077,12691.523110223077,0.0,0.0,24346.27391139129,38646.58165185561,38646.58165185561,67640.45555439655,43294.18165907166,28993.87392503389
RUS,8567608.663424026,0.0,0.0,27407.89235437199,27407.89235437199,28723.922023537827,35089.50468916197,7681.612333377348,7681.612333377348,2012.866091973046,69.09447791749675,69.09447791749675,69.09447791749675,0.0,0.0,8369.176240685629,8369.176240685629,8771.03436595892,10714.805981610487,2345.6297404935012,2345.6297404935012,1037.9646212098537,35.62960491277801,35.62960491277801,35.62960491277801,0.0,0.0,4315.691382126025,4315.691382126025,4522.915557863682,5525.250574983768,1209.5591926353077,1209.5591926353077,1570.2313448215314,53.900413650360875,53.900413650360875,53.900413650360875,0.0,0.0,6528.7715441510745,6528.7715441510745,6842.259970923076,8358.590903339296,1829.819358851722,1829.819358851722,2165.2356930340497,74.32478016054743,74.32478016054743,74.32478016054743,0.0,0.0,9002.704745183668,9002.704745183668,9434.982659669562,11525.893574259897,2523.1888286122185,2523.1888286122185,12500.069889933724,429.0825934330246,429.0825934330246,429.0825934330246,0.0,0.0,51973.297352928945,51973.297352928945,54468.870541719654,66539.85784813177,14566.56049252406,14566.56049252406,35838.27777251119,1230.199615378611,1230.199615378611,1230.199615378611,0.0,0.0,149009.844239956,149009.844239956,156164.7678467061,190772.84603225515,41763.001784619024,41763.001784619024,88968.26829091572,3053.9617480261663,3053.9617480261663,3053.9617480261663,0.0,0.0,369915.87275704736,369915.87275704736,387677.9194459819,473592.22605941514,103676.35328330194,103676.35328330194,187840.76480437757,6447.900149711281,6447.900149711281,6447.900149711281,0.0,0.0,781011.9471445024,781011.9471445024,818513.3675793791,999906.2323829859,218894.2851982292,218894.2851982292,225791.21187994932,7750.602966296527,7750.602966296527,7750.602966296527,0.0,0.0,938803.8545420491,938803.8545420491,983881.8820725938,1201922.4911652782,263118.63657484215,263118.63657484215
RWA,212082.21232368937,1034.6121270117787,1034.6121270117787,6752.523104548815,6752.523104548815,5717.910977039616,5717.910977039616,0.0,0.0,11318.396181725473,11318.396181725473,11318.396181725473,11318.396181725473,337.4759642641567,337.4759642641567,2202.578325179118,2202.578325179118,1865.1023607527097,1865.1023607527097,0.0,0.0,15509.654280216842,15509.654280216842,15509.654280216842,15509.654280216842,462.44498333349094,462.44498333349094,3018.203975204844,3018.203975204844,2555.7589916490188,2555.7589916490188,0.0,0.0,10077.43729304165,10077.43729304165,10077.43729304165,10077.43729304165,300.474803424167,300.474803424167,1961.0857049555464,1961.0857049555464,1660.610901386917,1660.610901386917,0.0,0.0,58.20789685096726,58.20789685096726,58.20789685096726,58.20789685096726,1.735560922428683,1.735560922428683,11.327351499252545,11.327351499252545,9.59179057598944,9.59179057598944,0.0,0.0,17863.1012909737,17863.1012909737,17863.1012909737,17863.1012909737,532.616744998993,532.616744998993,3476.188595297936,3476.188595297936,2943.571850042872,2943.571850042872,0.0,0.0,15940.645995843894,15940.645995843894,15940.645995843894,15940.645995843894,475.29568607315497,475.29568607315497,3102.0756647914504,3102.0756647914504,2626.779978489783,2626.779978489783,0.0,0.0,7606.969625573923,7606.969625573923,7606.969625573923,7606.969625573923,226.81388496221993,226.81388496221993,1480.328674537594,1480.328674537594,1253.5147894663264,1253.5147894663264,0.0,0.0,13200.348322249376,13200.348322249376,13200.348322249376,13200.348322249376,393.5893572860182,393.5893572860182,2568.8092758534804,2568.8092758534804,2175.2199183782327,2175.2199183782327,0.0,0.0,18488.74410074588,18488.74410074588,18488.74410074588,18488.74410074588,551.27127936259,551.27127936259,3597.9397047292628,3597.9397047292628,3046.6684251016327,3046.6684251016327,0.0,0.0
SAU,1293439.9643298283,0.0,0.0,105890.42059495367,105890.42059495367,105890.42059495367,113867.74640297645,7977.325794358651,7977.325794358651,5737.712945930588,0.0,0.0,0.0,0.0,0.0,76161.9686546282,76161.9686546282,76161.9686546282,81899.68161038675,5737.712945930588,5737.712945930588,5221.184797999344,0.0,0.0,0.0,0.0,0.0,69305.61299816861,69305.61299816861,69305.61299816861,74526.79780511117,5221.184797999344,5221.184797999344,7575.461904620686,0.0,0.0,0.0,0.0,0.0,100556.10964875038,100556.10964875038,100556.10964875038,108131.57156634686,7575.461904620686,7575.461904620686,6687.696892544565,0.0,0.0,0.0,0.0,0.0,88771.98387257826,88771.98387257826,88771.98387257826,95459.68077657798,6687.696892544565,6687.696892544565,8765.794100176403,0.0,0.0,0.0,0.0,0.0,116356.48938555954,116356.48938555954,116356.48938555954,125122.28350075062,8765.794100176403,8765.794100176403,9429.37795508817,0.0,0.0,0.0,0.0,0.0,125164.85139909529,125164.85139909529,125164.85139909529,134594.22937033477,9429.37795508817,9429.37795508817,11741.590399910485,0.0,0.0,0.0,0.0,0.0,155856.98490331622,155856.98490331622,155856.98490331622,167598.57532333853,11741.590399910485,11741.590399910485,13938.768165495467,0.0,0.0,0.0,0.0,0.0,185022.15675629547,185022.15675629547,185022.15675629547,198960.92494566625,13938.768165495467,13938.768165495467,15147.572858927642,0.0,0.0,0.0,0.0,0.0,201067.7390359118,201067.7390359118,201067.7390359118,216215.31192078526,15147.572858927642,15147.572858927642
SDN,1041593.7070747274,0.0,0.0,65264.08739602509,65264.08739602509,65264.08739602509,155623.36848327538,90359.28108725029,90359.28108725029,27205.54995280967,0.0,0.0,0.0,0.0,0.0,19649.839711126548,19649.839711126548,19649.839711126548,46855.38966393622,27205.54995280967,27205.54995280967,21635.29562894753,0.0,0.0,0.0,0.0,0.0,15626.594277604383,15626.594277604383,15626.594277604383,37261.889906551914,21635.29562894753,21635.29562894753,31974.799477664168,0.0,0.0,0.0,0.0,0.0,23094.54084263515,23094.54084263515,23094.54084263515,55069.34032029932,31974.799477664168,31974.799477664168,45539.76645322392,0.0,0.0,0.0,0.0,0.0,32892.15299231883,32892.15299231883,32892.15299231883,78431.91944554275,45539.76645322392,45539.76645322392,72062.6036704847,0.0,0.0,0.0,0.0,0.0,52048.887589027545,52048.887589027545,52048.887589027545,124111.49125951226,72062.6036704847,72062.6036704847,122001.2916868254,0.0,0.0,0.0,0.0,0.0,88118.26374967037,88118.26374967037,88118.26374967037,210119.55543649578,122001.2916868254,122001.2916868254,164013.36203578423,0.0,0.0,0.0,0.0,0.0,118462.4563766,118462.4563766,118462.4563766,282475.81841238425,164013.36203578423,164013.36203578423,212236.1384711414,0.0,0.0,0.0,0.0,0.0,153292.4755831185,153292.4755831185,153292.4755831185,365528.6140542599,212236.1384711414,212236.1384711414,204758.8223840664,0.0,0.0,0.0,0.0,0.0,147891.81054104766,147891.81054104766,147891.81054104766,352650.63292511407,204758.8223840664,204758.8223840664
SEN,538525.2815983702,11671.610865939027,11671.610865939027,11671.610865939027,11671.610865939027,0.0,105477.92795702191,105477.92795702191,105477.92795702191,68855.51191713776,0.0,0.0,0.0,7619.174519614347,7619.174519614347,7619.174519614347,7619.174519614347,0.0,68855.51191713776,68855.51191713776,68855.51191713776,56548.13022681662,0.0,0.0,0.0,6257.306945513521,6257.306945513521,6257.306945513521,6257.306945513521,0.0,56548.13022681662,56548.13022681662,56548.13022681662,49942.35807264941,0.0,0.0,0.0,5526.34831231103,5526.34831231103,5526.34831231103,5526.34831231103,0.0,49942.35807264941,49942.35807264941,49942.35807264941,56055.2715487287,0.0,0.0,0.0,6202.769898626449,6202.769898626449,6202.769898626449,6202.769898626449,0.0,56055.2715487287,56055.2715487287,56055.2715487287,75187.0907326978,0.0,0.0,0.0,8319.79241696583,8319.79241696583,8319.79241696583,8319.79241696583,0.0,75187.0907326978,75187.0907326978,75187.0907326978,95498.49189996118,0.0,0.0,0.0,10567.341028869481,10567.341028869481,10567.341028869481,10567.341028869481,0.0,95498.49189996118,95498.49189996118,95498.49189996118,101033.20251445398,0.0,0.0,0.0,11179.781847523634,11179.781847523634,11179.781847523634,11179.781847523634,0.0,101033.20251445398,101033.20251445398,101033.20251445398,130745.32569850697,0.0,0.0,0.0,14467.562964596907,14467.562964596907,14467.562964596907,14467.562964596907,0.0,130745.32569850697,130745.32569850697,130745.32569850697,115395.11011673952,0.0,0.0,0.0,12768.992027067068,12768.992027067068,12768.992027067068,12768.992027067068,0.0,115395.11011673952,115395.11011673952,115395.11011673952
SGP,55946.23616015945,1449.6990520078234,1449.6990520078234,3917.8116889941816,3917.8116889941816,2468.112636009116,3790.963021837629,1322.8503848512712,1322.8503848512712,1667.9289825810245,1145.807131475716,1145.807131475716,1145.807131475716,572.1883303060113,572.1883303060113,1546.338963024208,1546.338963024208,974.1506323324844,1496.2724840806466,522.1218513624499,522.1218513624499,1490.1115564857612,1023.6529648125012,1023.6529648125012,1023.6529648125012,511.1874980167872,511.1874980167872,1381.4842137228982,1381.4842137228982,870.2967153615195,1336.7553076090987,466.4585919029876,466.4585919029876,1307.42030510946,898.1506557386076,898.1506557386076,898.1506557386076,448.51468449881503,448.51468449881503,1212.1109351498094,1212.1109351498094,763.5962503486506,1172.8659002234092,409.2696495724149,409.2696495724149,1505.0411786388122,1033.9090774598947,1033.9090774598947,1033.9090774598947,516.3091522724945,516.3091522724945,1395.325484352279,1395.325484352279,879.0163317317406,1350.1484334907311,471.13210141094663,471.13210141094663,1774.7914325373952,1219.2177853618914,1219.2177853618914,1219.2177853618914,608.8478328696793,608.8478328696793,1645.411268726368,1645.411268726368,1036.5634354462645,1592.1370833058086,555.5736474491199,555.5736474491199,2520.2528053136525,1731.322896602873,1731.322896602873,1731.322896602873,864.5807223698192,864.5807223698192,2336.529402766852,2336.529402766852,1471.9486798142188,2260.878589496355,788.929909099322,788.929909099322,3152.3816658777255,2165.572654242508,2165.572654242508,2165.572654242508,1081.4345339180145,1081.4345339180145,2922.5768286169146,2922.5768286169146,1841.142293969905,2827.9513068201136,986.8090121212139,986.8090121212139,4664.380561191741,3204.261432438162,3204.261432438162,3204.261432438162,1600.130552974829,1600.130552974829,4324.352820455371,4324.352820455371,2724.222266401894,4184.34139695322,1460.1191294726782,1460.1191294726782,5597.539775837368,3845.3082000821178,3845.3082000821178,3845.3082000821178,1920.2537827489793,1920.2537827489793,5189.485849128255,5189.485849128255,3269.2320650848324,5021.463642997488,1752.2315766182126,1752.2315766182126
SLE,140381.03125573296,342.89774595376014,342.89774595376014,342.89774595376014,342.89774595376014,0.0,33679.845221241296,33679.845221241296,33679.845221241296,7038.575654773345,0.0,0.0,0.0,71.6604162190339,71.6604162190339,71.6604162190339,71.6604162190339,0.0,7038.575654773345,7038.575654773345,7038.575654773345,2616.5871265749106,0.0,0.0,0.0,26.63972538770162,26.63972538770162,26.63972538770162,26.63972538770162,0.0,2616.5871265749106,2616.5871265749106,2616.5871265749106,2747.2825078804376,0.0,0.0,0.0,27.970347644479933,27.970347644479933,27.970347644479933,27.970347644479933,0.0,2747.2825078804376,2747.2825078804376,2747.2825078804376,4667.266878728985,0.0,0.0,0.0,47.51789332664358,47.51789332664358,47.51789332664358,47.51789332664358,0.0,4667.266878728985,4667.266878728985,4667.266878728985,7212.106320896388,0.0,0.0,0.0,73.42714863352606,73.42714863352606,73.42714863352606,73.42714863352606,0.0,7212.106320896388,7212.106320896388,7212.106320896388,14094.799250631098,0.0,0.0,0.0,143.50050782489978,143.50050782489978,143.50050782489978,143.50050782489978,0.0,14094.799250631098,14094.799250631098,14094.799250631098,19181.709528448453,0.0,0.0,0.0,195.29083098922638,195.29083098922638,195.29083098922638,195.29083098922638,0.0,19181.709528448453,19181.709528448453,19181.709528448453,21574.343226818095,0.0,0.0,0.0,219.65046496837925,219.65046496837925,219.65046496837925,219.65046496837925,0.0,21574.343226818095,21574.343226818095,21574.343226818095,28683.520916191443,0.0,0.0,0.0,292.02968729727087,292.02968729727087,292.02968729727087,292.02968729727087,0.0,28683.520916191443,28683.520916191443,28683.520916191443
SLV,204261.1638354984,0.0,0.0,0.0,0.0,0.0,24234.08527428263,24234.08527428263,24234.08527428263,6854.008619549303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6854.008619549303,6854.008619549303,6854.008619549303,5065.484093639364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.484093639364,5065.484093639364,5065.484093639364,6926.736275478098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6926.736275478098,6926.736275478098,6926.736275478098,7867.427829016265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7867.427829016265,7867.427829016265,7867.427829016265,18890.300075759373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18890.300075759373,18890.300075759373,18890.300075759373,37688.72867992933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37688.72867992933,37688.72867992933,37688.72867992933,45595.454002728104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45595.454002728104,45595.454002728104,45595.454002728104,59549.391230978676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59549.391230978676,59549.391230978676,59549.391230978676,61435.43543340354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61435.43543340354,61435.43543340354,61435.43543340354
